PolNumber,FileName,Status,ErrorDetails,ExpectedResult,Timestamp
1100339710,WDQuote_1100339710.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101139139,WDQuote_1101139139.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101154419,WDQuote_1101154419.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101192435,WDQuote_1101192435.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101471359,WDQuote_1101471359.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1101504977,WDQuote_1101504977.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102210109,WDQuote_1102210109.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102210117,WDQuote_1102210117.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102267703,WDQuote_1102267703.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102606900,WDQuote_1102606900.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
1102621859,WDQuote_1102621859.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100938007,WDQuote_8100938007.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
8100938013,WDQuote_8100938013.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
R8500042588,WDQuote_R8500042588.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280553080,WDQuote_280553080.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280001150,WDQuote_280001150.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280043631,WDQuote_280043631.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280006495,WDQuote_280006495.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280006529,WDQuote_280006529.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280008812,WDQuote_280008812.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280010300,WDQuote_280010300.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280011425,WDQuote_280011425.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280012059,WDQuote_280012059.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280012308,WDQuote_280012308.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280013094,WDQuote_280013094.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280013940,WDQuote_280013940.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280013959,WDQuote_280013959.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280014379,WDQuote_280014379.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
280014618,WDQuote_280014618.xml,PASS,,ExpectedToPass=1,2026-03-20T16:55:27.266437+00:00
